outcome,outcome_type,batch,model_method,model_file,analysis,employment_status,is_weekend_factor,sex_concept,month,dst_observes,age_at_sleep,estimate,conf.low,conf.high,employment_clean
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Student,NA,NA,NA,NA,35,7.5965668762072,7.56104559634626,7.63208815606814,Student
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,35,7.661020175365802,7.622414671010485,7.699625679721118,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,36,7.249076175724977,7.234280707402667,7.263871644047288,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,36,7.45422273156413,7.402735427243541,7.505710035884719,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,36,7.321471135132483,7.256892970048378,7.3860493002165875,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,36,7.367429079830483,7.305942927172558,7.428915232488408,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,36,6.60647226700257,6.551415664671039,6.661528869334102,Retired
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,36,7.252766573422336,7.21491245821163,7.290620688633043,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Student,NA,NA,NA,NA,36,7.591979160434265,7.556204974644376,7.627753346224155,Student
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,36,7.634183184920679,7.596823321282756,7.671543048558602,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,37,7.251109437097447,7.236405143016272,7.265813731178621,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,37,7.441624980286654,7.390696096869165,7.492553863704142,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,37,7.309614782026774,7.245494928614395,7.373734635439153,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,37,7.334077773124344,7.273870228191424,7.394285318057263,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,37,6.652904276938259,6.6006569940327475,6.705151559843771,Retired
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,37,7.251468191256243,7.214437778316341,7.288498604196144,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Student,NA,NA,NA,NA,37,7.586867520544537,7.550803425062202,7.622931616026872,Student
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,37,7.607861992584492,7.571591961313201,7.644132023855782,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,38,7.25389584428584,7.239264133792857,7.268527554778822,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,38,7.429873672929054,7.37937224655162,7.480375099306489,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,38,7.298808912968194,7.235004176261271,7.362613649675116,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,38,7.303214657678357,7.244050765891227,7.362378549465487,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,38,6.6982234570456,6.6486742026935,6.7477727113977,Retired
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,38,7.250902198989663,7.2145969473647025,7.287207450614623,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Student,NA,NA,NA,NA,38,7.581231956538016,7.54483600874572,7.617627904330312,Student
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,38,7.582056598357241,7.546731136174471,7.61738206054001,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,39,7.2574353972901555,7.242860105103069,7.272010689477242,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,39,7.418968809491332,7.368780129711051,7.469157489271613,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,39,7.289053527956741,7.225440114992721,7.352666940920762,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,39,7.274839733492522,7.216505325634483,7.333174141350561,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,39,6.742429807324592,6.695465837375545,6.789393777273638,Retired
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,39,7.251068596622596,7.215395618287577,7.286741574957615,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Student,NA,NA,NA,NA,39,7.575072468414701,7.538296094000702,7.6118488428287,Student
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,39,7.556767002238925,7.522252596456748,7.591281408021103,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,40,7.261728096110396,7.247195312733459,7.2762608794873325,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,40,7.408910389973486,7.358935237034434,7.458885542912539,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,40,7.280348626992419,7.21682100681334,7.343876247171498,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,40,7.248953000566841,7.191256029404203,7.306649971729479,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,40,6.785523327775236,6.741030357093599,6.830016298456872,Retired
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,40,7.251967384155044,7.216840055085035,7.287094713225054,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Student,NA,NA,NA,NA,40,7.568389056174596,7.531175602560569,7.605602509788624,Student
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,40,7.531993204229548,7.498168970599033,7.565817437860063,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,41,7.26677394074656,7.252271816828602,7.2812760646645165,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,41,7.399698414375517,7.349852484502638,7.4495443442483955,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,41,7.272694210075225,7.2091635903019204,7.336224829848531,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,41,7.225554458901311,7.168325679495146,7.282783238307477,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,41,6.827504018397532,6.7853661306238555,6.869641906171208,Retired
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,41,7.2535985615870064,7.218936839851546,7.288260283322467,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Student,NA,NA,NA,NA,41,7.561181719817698,7.523465183222136,7.5988982564132606,Student
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,41,7.507735204329106,7.474493421287878,7.540976987370334,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,42,7.2725729311986465,7.258091457754403,7.28705440464289,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,42,7.391332882697425,7.341545146385373,7.441120619009476,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,42,7.26609027720516,7.202482877968634,7.329697676441687,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,42,7.204644108495935,7.14773702707873,7.26155118991314,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,42,6.86837187919148,6.828471459338791,6.908272299044169,Retired
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,42,7.255962128918482,7.2216928603504975,7.290231397486467,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Student,NA,NA,NA,NA,42,7.553450459344008,7.515154429277949,7.591746489410067,Student
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,42,7.4839930025376,7.451239202955961,7.51674680211924,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,43,7.279125067466658,7.264655843362796,7.293594291570519,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,43,7.38381379493921,7.334025251586204,7.433602338292217,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,43,7.260536828382224,7.196791883970885,7.324281772793563,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,43,7.186221949350711,7.129512173985293,7.242931724716128,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,43,6.90812691015708,6.870344640093405,6.945909180220754,Retired
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,43,7.259058086149473,7.2251151408620276,7.293001031436918,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Student,NA,NA,NA,NA,43,7.545195274753526,7.506232144703517,7.584158404803535,Student
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,43,7.460766598855032,7.428419289677735,7.493113908032329,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,44,7.286430349550591,7.271966335273715,7.300894363827467,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,44,7.377141151100871,7.327302864348851,7.426979437852892,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,44,7.256033863606416,7.192101568425155,7.319966158787677,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,44,7.170287981465639,7.113672007528051,7.226903955403226,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,44,6.946769111294331,6.910983974707813,6.982554247880849,Retired
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,44,7.262886433279976,7.229210700562531,7.296562165997422,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Student,NA,NA,NA,NA,44,7.536416166046251,7.496686603290907,7.576145728801596,Student
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,44,7.438055993281399,7.406045992503641,7.470065994059157,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,45,7.294488777450449,7.280024038499839,7.3089535164010595,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,45,7.37131495118241,7.3213865743367155,7.421243328028105,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,45,7.252581382877738,7.188420669867628,7.316742095887848,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,45,7.15684220484072,7.100235759562071,7.213448650119369,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,45,6.984298482603234,6.9503878399097125,7.018209125296755,Retired
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,45,7.267447170309994,7.233986430477445,7.300907910142544,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Student,NA,NA,NA,NA,45,7.527113133222185,7.48650599120951,7.56772027523486,Student
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,45,7.415861185816702,7.38413060004906,7.447591771584344,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,46,7.30330035116623,7.288829800065416,7.317770902267045,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,46,7.366335195183826,7.31628304504461,7.416387345323042,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,46,7.250179386196188,7.185755823834739,7.314602948557637,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,46,7.145884619475953,7.089220681358953,7.202548557592952,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,46,7.020715024083788,6.98855480878195,7.052875239385627,Retired
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,46,7.272740297239526,7.2394490142856736,7.306031580193378,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Student,NA,NA,NA,NA,46,7.517286176281326,7.475678464026672,7.558893888535979,Student
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,46,7.394182176460943,7.362683110935931,7.425681241985954,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,47,7.312865070697935,7.29838420232475,7.32734593907112,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,47,7.362201883105118,7.311997106285321,7.412406659924915,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,47,7.248827873561766,7.1841114016051115,7.313544345518421,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,47,7.137415225371338,7.080641793681089,7.194188657061588,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,47,7.056018735735994,7.025483710897782,7.086553760574206,Retired
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,47,7.278765814068571,7.245604713575792,7.311926914561349,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Student,NA,NA,NA,NA,47,7.506935295223674,7.464192725821796,7.549677864625552,Student
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Unable To Work,NA,NA,NA,NA,47,7.3730189652141185,7.341712003365259,7.4043259270629775,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Employed For Wages,NA,NA,NA,NA,48,7.323182936045563,7.30868756232028,7.337678309770846,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Homemaker,NA,NA,NA,NA,48,7.3589150149462865,7.308531622831096,7.409298407061477,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,48,7.248526844974474,7.183489640689048,7.313564049259901,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,48,7.131434022526877,7.07451173695673,7.188356308097024,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Retired,NA,NA,NA,NA,48,7.090209617559852,7.061173834429459,7.119245400690245,Retired
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Self Employed,NA,NA,NA,NA,48,7.285523720797131,7.252459308843372,7.3185881327508895,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_5_REML.rds,age_x_employment,Student,NA,NA,NA,NA,48,7.49606049004923,7.452038160345377,7.540082819753082,Student
